study,variant,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
tsnh4,clean,hmc_in_K3|raw+gate,5,93,0.33971,0.1154,0.27693,0.20226,0.19346,0.47312,0.89247,1,1.8893
tsnh4,clean,hmc_in_K3|raw+gate,6,93,0.34113,0.11637,0.28484,0.20717,0.1976,0.47312,0.88172,1,1.9616
tsnh4,clean,hmc_in_K3|raw+gate,7,93,0.3692,0.13631,0.30178,0.22242,0.21104,0.45161,0.88172,1,2.0227
tsnh4,clean,hmc_in_K3|raw+gate,8,93,0.38853,0.15095,0.30898,0.23058,0.2189,0.44086,0.84946,1,2.0746
tsnh4,clean,hmc_in_K3|raw+gate,9,93,0.40284,0.16228,0.32307,0.24028,0.22781,0.39785,0.83871,1,2.1203
tsnh4,clean,hmc_in_K3|raw+gate,10,93,0.42393,0.17972,0.32566,0.24591,0.23502,0.44086,0.83871,1,2.1613
tsnh4,clean,hmc_in_K3|raw+gate,11,93,0.44193,0.1953,0.33444,0.2532,0.24309,0.45161,0.84946,1,2.1976
tsnh4,clean,hmc_in_K3|raw+gate,12,93,0.47198,0.22276,0.3553,0.26545,0.25555,0.45161,0.84946,1,2.23
tsnh4,clean,hmc_in_K3|raw+gate,13,93,0.48019,0.23058,0.35344,0.26711,0.25849,0.49462,0.84946,1,2.2593
tsnh4,clean,hmc_in_K3|raw+gate,14,93,0.48775,0.2379,0.34501,0.268,0.26098,0.55914,0.86022,1,2.2863
tsnh4,clean,hmc_in_K3|raw+gate,15,93,0.50405,0.25407,0.3525,0.27586,0.26934,0.53763,0.86022,0.97849,2.3121
tsnh4,clean,hmc_in_K3|raw+gate,16,93,0.52024,0.27065,0.36522,0.28323,0.27656,0.56989,0.84946,0.97849,2.3371
tsnh4,clean,hmc_in_K3|raw+gate,17,93,0.53098,0.28194,0.37071,0.28944,0.28234,0.55914,0.84946,0.98925,2.3622
tsnh4,clean,hmc_in_K3|raw+gate,18,93,0.53702,0.28839,0.37536,0.29514,0.28643,0.55914,0.84946,1,2.3881
tsnh4,clean,hmc_in_K3|raw+gate,19,93,0.56729,0.32182,0.39877,0.31205,0.30166,0.53763,0.8172,0.97849,2.416
tsnh4,clean,hmc_in_K3|raw+gate,20,93,0.58414,0.34122,0.408,0.31999,0.30932,0.56989,0.80645,0.96774,2.4466
tsnh4,clean,hmc_in_K3|raw+gate,21,93,0.58963,0.34766,0.41037,0.32385,0.31324,0.6129,0.7957,0.98925,2.481
tsnh4,clean,hmc_in_K3|raw+gate,22,93,0.59665,0.356,0.40733,0.32322,0.31448,0.65591,0.80645,0.96774,2.5211
tsnh4,clean,hmc_in_K3|raw+gate,23,93,0.59875,0.3585,0.4068,0.32361,0.31597,0.65591,0.7957,0.97849,2.5659
tsnh4,clean,hmc_in_K3|raw+gate,24,93,0.60793,0.36958,0.42027,0.32702,0.31939,0.64516,0.80645,0.95699,2.6095
tsnh4,clean,hmc_in_K3|raw,1,93,0.30356,0.092151,0.25755,0.18485,0.17336,0.41935,0.83871,1,1.3886
tsnh4,clean,hmc_in_K3|raw,2,93,0.29815,0.088895,0.25205,0.18143,0.1715,0.53763,0.83871,1,1.5083
tsnh4,clean,hmc_in_K3|raw,3,93,0.31579,0.099723,0.26131,0.1901,0.18076,0.46237,0.84946,1,1.667
tsnh4,clean,hmc_in_K3|raw,4,93,0.33176,0.11006,0.27413,0.19844,0.18921,0.46237,0.87097,1,1.7992
tsnh4,clean,hmc_in_K3|raw,5,93,0.33971,0.1154,0.27693,0.20226,0.19346,0.47312,0.89247,1,1.8893
tsnh4,clean,hmc_in_K3|raw,6,93,0.34113,0.11637,0.28484,0.20717,0.1976,0.47312,0.88172,1,1.9616
tsnh4,clean,hmc_in_K3|raw,7,93,0.3692,0.13631,0.30178,0.22242,0.21104,0.45161,0.88172,1,2.0227
tsnh4,clean,hmc_in_K3|raw,8,93,0.38853,0.15095,0.30898,0.23058,0.2189,0.44086,0.84946,1,2.0746
tsnh4,clean,hmc_in_K3|raw,9,93,0.40284,0.16228,0.32307,0.24028,0.22781,0.39785,0.83871,1,2.1203
tsnh4,clean,hmc_in_K3|raw,10,93,0.42393,0.17972,0.32566,0.24591,0.23502,0.44086,0.83871,1,2.1613
tsnh4,clean,hmc_in_K3|raw,11,93,0.44193,0.1953,0.33444,0.2532,0.24309,0.45161,0.84946,1,2.1976
tsnh4,clean,hmc_in_K3|raw,12,93,0.47198,0.22276,0.3553,0.26545,0.25555,0.45161,0.84946,1,2.23
tsnh4,clean,hmc_in_K3|raw,13,93,0.48019,0.23058,0.35344,0.26711,0.25849,0.49462,0.84946,1,2.2593
tsnh4,clean,hmc_in_K3|raw,14,93,0.48775,0.2379,0.34501,0.268,0.26098,0.55914,0.86022,1,2.2863
tsnh4,clean,hmc_in_K3|raw,15,93,0.50405,0.25407,0.3525,0.27586,0.26934,0.53763,0.86022,0.97849,2.3121
tsnh4,clean,hmc_in_K3|raw,16,93,0.52024,0.27065,0.36522,0.28323,0.27656,0.56989,0.84946,0.97849,2.3371
tsnh4,clean,hmc_in_K3|raw,17,93,0.53098,0.28194,0.37071,0.28944,0.28234,0.55914,0.84946,0.98925,2.3622
tsnh4,clean,hmc_in_K3|raw,18,93,0.53702,0.28839,0.37536,0.29514,0.28643,0.55914,0.84946,1,2.3881
tsnh4,clean,hmc_in_K3|raw,19,93,0.56729,0.32182,0.39877,0.31205,0.30166,0.53763,0.8172,0.97849,2.416
tsnh4,clean,hmc_in_K3|raw,20,93,0.58414,0.34122,0.408,0.31999,0.30932,0.56989,0.80645,0.96774,2.4466
tsnh4,clean,hmc_in_K3|raw,21,93,0.58963,0.34766,0.41037,0.32385,0.31324,0.6129,0.7957,0.98925,2.481
tsnh4,clean,hmc_in_K3|raw,22,93,0.59665,0.356,0.40733,0.32322,0.31448,0.65591,0.80645,0.96774,2.5211
tsnh4,clean,hmc_in_K3|raw,23,93,0.59875,0.3585,0.4068,0.32361,0.31597,0.65591,0.7957,0.97849,2.5659
tsnh4,clean,hmc_in_K3|raw,24,93,0.60793,0.36958,0.42027,0.32702,0.31939,0.64516,0.80645,0.95699,2.6095
tsnh4,clean,hmc_in_K3|robust+gate,1,93,0.30369,0.092227,0.25814,0.18493,0.17344,0.43011,0.83871,1,1.3857
tsnh4,clean,hmc_in_K3|robust+gate,2,93,0.29828,0.088972,0.25265,0.18154,0.17146,0.53763,0.83871,1,1.498
tsnh4,clean,hmc_in_K3|robust+gate,3,93,0.31614,0.099945,0.26189,0.19026,0.1807,0.47312,0.83871,1,1.6363
tsnh4,clean,hmc_in_K3|robust+gate,4,93,0.33232,0.11044,0.27463,0.19864,0.18915,0.46237,0.87097,1,1.7728
tsnh4,clean,hmc_in_K3|robust+gate,5,93,0.34033,0.11582,0.27739,0.2025,0.19338,0.45161,0.89247,1,1.8653
tsnh4,clean,hmc_in_K3|robust+gate,6,93,0.34185,0.11686,0.28549,0.2074,0.19749,0.47312,0.87097,1,1.9362
tsnh4,clean,hmc_in_K3|robust+gate,7,93,0.37019,0.13704,0.30257,0.22274,0.21104,0.45161,0.87097,1,1.9965
tsnh4,clean,hmc_in_K3|robust+gate,8,93,0.38984,0.15197,0.31043,0.231,0.21904,0.44086,0.83871,1,2.0487
tsnh4,clean,hmc_in_K3|robust+gate,9,93,0.4041,0.16329,0.3245,0.24076,0.228,0.39785,0.83871,1,2.0941
tsnh4,clean,hmc_in_K3|robust+gate,10,93,0.42507,0.18068,0.32665,0.24632,0.2351,0.44086,0.82796,1,2.1348
tsnh4,clean,hmc_in_K3|robust+gate,11,93,0.4434,0.1966,0.3352,0.25377,0.24331,0.46237,0.83871,1,2.1718
tsnh4,clean,hmc_in_K3|robust+gate,12,93,0.47314,0.22386,0.35569,0.26593,0.25567,0.45161,0.84946,1,2.2051
tsnh4,clean,hmc_in_K3|robust+gate,13,93,0.48094,0.2313,0.35351,0.26741,0.25834,0.49462,0.84946,1,2.2353
tsnh4,clean,hmc_in_K3|robust+gate,14,93,0.4887,0.23883,0.34501,0.26831,0.26078,0.55914,0.86022,1,2.2629
tsnh4,clean,hmc_in_K3|robust+gate,15,93,0.50511,0.25514,0.35272,0.27619,0.26917,0.54839,0.86022,0.97849,2.2886
tsnh4,clean,hmc_in_K3|robust+gate,16,93,0.52152,0.27198,0.36556,0.28363,0.27645,0.56989,0.84946,0.97849,2.3132
tsnh4,clean,hmc_in_K3|robust+gate,17,93,0.53239,0.28343,0.37165,0.28991,0.28229,0.55914,0.84946,0.97849,2.3372
tsnh4,clean,hmc_in_K3|robust+gate,18,93,0.53845,0.28993,0.37684,0.29568,0.28647,0.55914,0.82796,1,2.3613
tsnh4,clean,hmc_in_K3|robust+gate,19,93,0.56897,0.32373,0.39948,0.31273,0.30189,0.53763,0.82796,0.97849,2.3862
tsnh4,clean,hmc_in_K3|robust+gate,20,93,0.586,0.34339,0.40958,0.32065,0.30959,0.55914,0.80645,0.96774,2.4129
tsnh4,clean,hmc_in_K3|robust+gate,21,93,0.59141,0.34977,0.41204,0.32445,0.31345,0.6129,0.7957,0.97849,2.4423
tsnh4,clean,hmc_in_K3|robust+gate,22,93,0.59859,0.35831,0.40908,0.32374,0.31457,0.65591,0.80645,0.96774,2.4754
tsnh4,clean,hmc_in_K3|robust+gate,23,93,0.60088,0.36105,0.40849,0.32418,0.31611,0.65591,0.7957,0.97849,2.5137
tsnh4,clean,hmc_in_K3|robust+gate,24,93,0.60971,0.37175,0.42059,0.3274,0.3193,0.64516,0.80645,0.94624,2.5565
tsnh4,clean,hmc_in_K3|robust,1,93,0.30369,0.092227,0.25814,0.18493,0.17344,0.43011,0.83871,1,1.3857
tsnh4,clean,hmc_in_K3|robust,2,93,0.29828,0.088972,0.25265,0.18154,0.17146,0.53763,0.83871,1,1.498
tsnh4,clean,hmc_in_K3|robust,3,93,0.31614,0.099945,0.26189,0.19026,0.1807,0.47312,0.83871,1,1.6363
tsnh4,clean,hmc_in_K3|robust,4,93,0.33232,0.11044,0.27463,0.19864,0.18915,0.46237,0.87097,1,1.7728
tsnh4,clean,hmc_in_K3|robust,5,93,0.34033,0.11582,0.27739,0.2025,0.19338,0.45161,0.89247,1,1.8653
tsnh4,clean,hmc_in_K3|robust,6,93,0.34185,0.11686,0.28549,0.2074,0.19749,0.47312,0.87097,1,1.9362
tsnh4,clean,hmc_in_K3|robust,7,93,0.37019,0.13704,0.30257,0.22274,0.21104,0.45161,0.87097,1,1.9965
tsnh4,clean,hmc_in_K3|robust,8,93,0.38984,0.15197,0.31043,0.231,0.21904,0.44086,0.83871,1,2.0487
tsnh4,clean,hmc_in_K3|robust,9,93,0.4041,0.16329,0.3245,0.24076,0.228,0.39785,0.83871,1,2.0941
tsnh4,clean,hmc_in_K3|robust,10,93,0.42507,0.18068,0.32665,0.24632,0.2351,0.44086,0.82796,1,2.1348
tsnh4,clean,hmc_in_K3|robust,11,93,0.4434,0.1966,0.3352,0.25377,0.24331,0.46237,0.83871,1,2.1718
tsnh4,clean,hmc_in_K3|robust,12,93,0.47314,0.22386,0.35569,0.26593,0.25567,0.45161,0.84946,1,2.2051
tsnh4,clean,hmc_in_K3|robust,13,93,0.48094,0.2313,0.35351,0.26741,0.25834,0.49462,0.84946,1,2.2353
tsnh4,clean,hmc_in_K3|robust,14,93,0.4887,0.23883,0.34501,0.26831,0.26078,0.55914,0.86022,1,2.2629
tsnh4,clean,hmc_in_K3|robust,15,93,0.50511,0.25514,0.35272,0.27619,0.26917,0.54839,0.86022,0.97849,2.2886
tsnh4,clean,hmc_in_K3|robust,16,93,0.52152,0.27198,0.36556,0.28363,0.27645,0.56989,0.84946,0.97849,2.3132
tsnh4,clean,hmc_in_K3|robust,17,93,0.53239,0.28343,0.37165,0.28991,0.28229,0.55914,0.84946,0.97849,2.3372
tsnh4,clean,hmc_in_K3|robust,18,93,0.53845,0.28993,0.37684,0.29568,0.28647,0.55914,0.82796,1,2.3613
tsnh4,clean,hmc_in_K3|robust,19,93,0.56897,0.32373,0.39948,0.31273,0.30189,0.53763,0.82796,0.97849,2.3862
tsnh4,clean,hmc_in_K3|robust,20,93,0.586,0.34339,0.40958,0.32065,0.30959,0.55914,0.80645,0.96774,2.4129
tsnh4,clean,hmc_in_K3|robust,21,93,0.59141,0.34977,0.41204,0.32445,0.31345,0.6129,0.7957,0.97849,2.4423
tsnh4,clean,hmc_in_K3|robust,22,93,0.59859,0.35831,0.40908,0.32374,0.31457,0.65591,0.80645,0.96774,2.4754
tsnh4,clean,hmc_in_K3|robust,23,93,0.60088,0.36105,0.40849,0.32418,0.31611,0.65591,0.7957,0.97849,2.5137
tsnh4,clean,hmc_in_K3|robust,24,93,0.60971,0.37175,0.42059,0.3274,0.3193,0.64516,0.80645,0.94624,2.5565
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,1,90,0.7329,0.53714,0.57348,0.41932,0.42506,0.52222,0.78889,0.93333,3.0578
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,2,89,0.77345,0.59823,0.63142,0.45522,0.45113,0.48315,0.76404,0.92135,3.3308
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,3,89,0.84321,0.711,0.70019,0.49908,0.48881,0.39326,0.75281,0.92135,3.5018
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,4,90,0.93836,0.88052,0.80351,0.55703,0.542,0.35556,0.73333,0.91111,3.6013
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,5,88,1.0619,1.1277,0.90268,0.62691,0.6084,0.34091,0.63636,0.89773,3.6723
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,6,90,1.1066,1.2246,0.92611,0.64951,0.63241,0.4,0.64444,0.88889,3.7181
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,7,91,1.1551,1.3343,0.98257,0.68105,0.6639,0.30769,0.61538,0.89011,3.7516
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,8,90,1.1816,1.3963,0.9997,0.69206,0.67895,0.35556,0.58889,0.88889,3.7798
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,9,90,1.1557,1.3357,0.99644,0.67432,0.66666,0.34444,0.63333,0.91111,3.8019
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,10,89,1.1651,1.3576,1.0019,0.67889,0.67351,0.34831,0.64045,0.91011,3.8212
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,11,90,1.1448,1.3106,0.95772,0.66306,0.65883,0.34444,0.67778,0.91111,3.8343
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,12,90,1.1581,1.3413,0.97778,0.66424,0.66237,0.32222,0.7,0.88889,3.8464
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,13,91,1.0898,1.1876,0.92284,0.62421,0.62769,0.41758,0.73626,0.92308,3.8559
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,14,90,1.1106,1.2334,0.92542,0.63246,0.63521,0.45556,0.73333,0.9,3.8648
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,15,91,1.0867,1.181,0.91904,0.62262,0.62565,0.40659,0.75824,0.91209,3.8713
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,16,91,1.1154,1.2442,0.92481,0.63699,0.63841,0.43956,0.72527,0.9011,3.8773
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,17,90,1.067,1.1386,0.88166,0.61195,0.61081,0.5,0.78889,0.92222,3.8831
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,18,90,1.0777,1.1614,0.89334,0.62104,0.61855,0.5,0.78889,0.93333,3.8873
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,19,90,1.1032,1.217,0.9464,0.63996,0.63951,0.43333,0.72222,0.94444,3.8894
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,20,91,1.1588,1.3427,0.97873,0.67049,0.66814,0.42857,0.73626,0.91209,3.8932
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,21,90,1.0824,1.1715,0.93607,0.6309,0.62968,0.43333,0.8,0.97778,3.8965
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,22,89,1.2026,1.4462,1.0011,0.69569,0.69138,0.44944,0.75281,0.93258,3.8992
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,23,88,1.1741,1.3785,0.99342,0.68345,0.6797,0.39773,0.69318,0.95455,3.9005
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw+gate,24,90,1.2208,1.4903,1.0153,0.70348,0.69857,0.42222,0.68889,0.88889,3.902
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,1,90,0.7329,0.53714,0.57348,0.41932,0.42506,0.52222,0.78889,0.93333,3.0578
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,2,89,0.77345,0.59823,0.63142,0.45522,0.45113,0.48315,0.76404,0.92135,3.3308
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,3,89,0.84321,0.711,0.70019,0.49908,0.48881,0.39326,0.75281,0.92135,3.5018
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,4,90,0.93836,0.88052,0.80351,0.55703,0.542,0.35556,0.73333,0.91111,3.6013
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,5,88,1.0619,1.1277,0.90268,0.62691,0.6084,0.34091,0.63636,0.89773,3.6723
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,6,90,1.1066,1.2246,0.92611,0.64951,0.63241,0.4,0.64444,0.88889,3.7181
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,7,91,1.1551,1.3343,0.98257,0.68105,0.6639,0.30769,0.61538,0.89011,3.7516
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,8,90,1.1816,1.3963,0.9997,0.69206,0.67895,0.35556,0.58889,0.88889,3.7798
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,9,90,1.1557,1.3357,0.99644,0.67432,0.66666,0.34444,0.63333,0.91111,3.8019
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,10,89,1.1651,1.3576,1.0019,0.67889,0.67351,0.34831,0.64045,0.91011,3.8212
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,11,90,1.1448,1.3106,0.95772,0.66306,0.65883,0.34444,0.67778,0.91111,3.8343
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,12,90,1.1581,1.3413,0.97778,0.66424,0.66237,0.32222,0.7,0.88889,3.8464
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,13,91,1.0898,1.1876,0.92284,0.62421,0.62769,0.41758,0.73626,0.92308,3.8559
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,14,90,1.1106,1.2334,0.92542,0.63246,0.63521,0.45556,0.73333,0.9,3.8648
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,15,91,1.0867,1.181,0.91904,0.62262,0.62565,0.40659,0.75824,0.91209,3.8713
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,16,91,1.1154,1.2442,0.92481,0.63699,0.63841,0.43956,0.72527,0.9011,3.8773
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,17,90,1.067,1.1386,0.88166,0.61195,0.61081,0.5,0.78889,0.92222,3.8831
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,18,90,1.0777,1.1614,0.89334,0.62104,0.61855,0.5,0.78889,0.93333,3.8873
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,19,90,1.1032,1.217,0.9464,0.63996,0.63951,0.43333,0.72222,0.94444,3.8894
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,20,91,1.1588,1.3427,0.97873,0.67049,0.66814,0.42857,0.73626,0.91209,3.8932
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,21,90,1.0824,1.1715,0.93607,0.6309,0.62968,0.43333,0.8,0.97778,3.8965
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,22,89,1.2026,1.4462,1.0011,0.69569,0.69138,0.44944,0.75281,0.93258,3.8992
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,23,88,1.1741,1.3785,0.99342,0.68345,0.6797,0.39773,0.69318,0.95455,3.9005
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|raw,24,90,1.2208,1.4903,1.0153,0.70348,0.69857,0.42222,0.68889,0.88889,3.902
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,1,90,0.73334,0.53779,0.57392,0.41957,0.42521,0.52222,0.78889,0.93333,3.0531
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,2,89,0.77387,0.59888,0.63187,0.45543,0.45121,0.47191,0.76404,0.92135,3.3237
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,3,89,0.84345,0.71141,0.7003,0.49928,0.48881,0.39326,0.75281,0.92135,3.4956
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,4,90,0.93843,0.88065,0.8034,0.55722,0.54194,0.35556,0.73333,0.91111,3.5958
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,5,88,1.062,1.1278,0.9024,0.62718,0.60837,0.34091,0.63636,0.89773,3.6672
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,6,90,1.1066,1.2246,0.92588,0.64976,0.63234,0.37778,0.64444,0.88889,3.7133
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,7,91,1.155,1.3341,0.98238,0.68131,0.66382,0.30769,0.61538,0.89011,3.7471
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,8,90,1.1816,1.3961,0.99946,0.69227,0.67885,0.35556,0.58889,0.88889,3.7755
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,9,90,1.1558,1.3358,0.99634,0.67464,0.66663,0.34444,0.63333,0.91111,3.7978
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,10,89,1.1652,1.3576,1.0017,0.67916,0.67345,0.33708,0.62921,0.91011,3.8173
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,11,90,1.1447,1.3103,0.9572,0.66316,0.65869,0.34444,0.67778,0.91111,3.8306
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,12,90,1.1577,1.3403,0.97719,0.66413,0.66208,0.32222,0.7,0.88889,3.8428
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,13,91,1.0892,1.1863,0.92196,0.62391,0.62727,0.41758,0.73626,0.92308,3.8524
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,14,90,1.1099,1.232,0.92448,0.63208,0.63477,0.45556,0.71111,0.9,3.8615
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,15,91,1.0859,1.1792,0.91823,0.62209,0.62511,0.41758,0.75824,0.91209,3.8681
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,16,91,1.1147,1.2425,0.92403,0.6365,0.63792,0.43956,0.72527,0.9011,3.8742
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,17,90,1.0664,1.1371,0.881,0.61158,0.61042,0.5,0.78889,0.92222,3.8801
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,18,90,1.0772,1.1604,0.89279,0.62088,0.6183,0.5,0.78889,0.93333,3.8844
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,19,90,1.1028,1.2161,0.9457,0.63972,0.63925,0.43333,0.72222,0.94444,3.8866
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,20,91,1.1583,1.3417,0.97831,0.67027,0.66789,0.41758,0.73626,0.91209,3.8905
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,21,90,1.0822,1.1711,0.93579,0.63081,0.62956,0.43333,0.8,0.97778,3.8938
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,22,89,1.2024,1.4458,1.0009,0.6957,0.69133,0.44944,0.75281,0.93258,3.8967
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,23,88,1.1741,1.3785,0.99325,0.68355,0.67973,0.39773,0.69318,0.95455,3.8979
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust+gate,24,90,1.2208,1.4903,1.0153,0.70362,0.69861,0.42222,0.68889,0.88889,3.8995
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,1,90,0.73334,0.53779,0.57392,0.41957,0.42521,0.52222,0.78889,0.93333,3.0531
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,2,89,0.77387,0.59888,0.63187,0.45543,0.45121,0.47191,0.76404,0.92135,3.3237
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,3,89,0.84345,0.71141,0.7003,0.49928,0.48881,0.39326,0.75281,0.92135,3.4956
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,4,90,0.93843,0.88065,0.8034,0.55722,0.54194,0.35556,0.73333,0.91111,3.5958
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,5,88,1.062,1.1278,0.9024,0.62718,0.60837,0.34091,0.63636,0.89773,3.6672
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,6,90,1.1066,1.2246,0.92588,0.64976,0.63234,0.37778,0.64444,0.88889,3.7133
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,7,91,1.155,1.3341,0.98238,0.68131,0.66382,0.30769,0.61538,0.89011,3.7471
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,8,90,1.1816,1.3961,0.99946,0.69227,0.67885,0.35556,0.58889,0.88889,3.7755
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,9,90,1.1558,1.3358,0.99634,0.67464,0.66663,0.34444,0.63333,0.91111,3.7978
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,10,89,1.1652,1.3576,1.0017,0.67916,0.67345,0.33708,0.62921,0.91011,3.8173
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,11,90,1.1447,1.3103,0.9572,0.66316,0.65869,0.34444,0.67778,0.91111,3.8306
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,12,90,1.1577,1.3403,0.97719,0.66413,0.66208,0.32222,0.7,0.88889,3.8428
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,13,91,1.0892,1.1863,0.92196,0.62391,0.62727,0.41758,0.73626,0.92308,3.8524
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,14,90,1.1099,1.232,0.92448,0.63208,0.63477,0.45556,0.71111,0.9,3.8615
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,15,91,1.0859,1.1792,0.91823,0.62209,0.62511,0.41758,0.75824,0.91209,3.8681
aotizhongxin,spikes_r0.01_k6_s0,hmc_in_K3|robust,16,91,1.1147,1.2425,0.92403,0.6365,0.63792,0.43956,0.72527,0.9011,3.8742
